Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12250,Infectious disease control,122,Health,25.5222578,25.5222578
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12263,Tuberculosis control,122,Health,140.871525,140.871525
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,2500,2500
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,1250,1250
2017,LDCs,C01,Project-type interventions,31110,Agricultural policy and administrative management,311,Production Sectors,746.7781065,746.7781065
2017,LDCs,C01,Project-type interventions,31110,Agricultural policy and administrative management,311,Production Sectors,27.523875,27.523875
2017,LDCs,C01,Project-type interventions,12281,Health personnel development,122,Health,,-0.034564
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16062,Statistical capacity building,160,Other Social Infrastructure and Services,160,160
2017,Part I unallocated by income,B04,Basket funds/pooled funding,24081,Education/training in banking and financial services,240,Economic Infrastructure and Services,152.1317,152.1317
2017,LMICs,C01,Project-type interventions,25020,Privatisation,250,Economic Infrastructure and Services,225.2852095,225.2852095
2017,LMICs,C01,Project-type interventions,25020,Privatisation,250,Economic Infrastructure and Services,0.636964,0.636964
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16062,Statistical capacity building,160,Other Social Infrastructure and Services,84,84
2017,Part I unallocated by income,C01,Project-type interventions,33110,Trade policy and administrative management,331,Production Sectors,214.267274,214.267274
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,33110,Trade policy and administrative management,331,Production Sectors,400,400
2017,LMICs,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,150,150
2017,Part I unallocated by income,C01,Project-type interventions,33110,Trade policy and administrative management,331,Production Sectors,3037.6496,3037.6496
2017,LMICs,C01,Project-type interventions,31210,Forestry policy and administrative management,312,Production Sectors,86.543714,86.543714
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,255,255
2017,LMICs,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,251.807408,251.807408
2017,Part I unallocated by income,C01,Project-type interventions,32182,Technological research and development,321,Production Sectors,170.58075,170.58075
2017,Part I unallocated by income,C01,Project-type interventions,32182,Technological research and development,321,Production Sectors,256.7514001,256.7514001
2017,Part I unallocated by income,C01,Project-type interventions,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,465,465
2017,LDCs,C01,Project-type interventions,15112,Decentralisation and support to subnational government,151,Government and Civil Society,347.877933,347.877933
2017,LMICs,D02,Other technical assistance,31110,Agricultural policy and administrative management,311,Production Sectors,399.87007,399.87007
2017,LMICs,C01,Project-type interventions,31110,Agricultural policy and administrative management,311,Production Sectors,10.1884,10.1884
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12263,Tuberculosis control,122,Health,1683,1683
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12263,Tuberculosis control,122,Health,207,207
2017,Part I unallocated by income,C01,Project-type interventions,31110,Agricultural policy and administrative management,311,Production Sectors,212.397077,212.397077
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",41081,Environmental education/training,410,Multisector / Cross-Cutting,157.9482544,157.9482544
2017,LMICs,A02,Sector budget support,11130,Teacher training,111,Education,2000,2000
2017,LMICs,C01,Project-type interventions,11130,Teacher training,111,Education,1008.447488,1008.447488
2017,LMICs,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,19.016914,19.016914
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15114,Domestic revenue mobilisation,151,Government and Civil Society,293.6058,293.6058
2017,LMICs,D02,Other technical assistance,33181,Trade education/training,331,Production Sectors,2.3466585,2.3466585
2017,LMICs,C01,Project-type interventions,33181,Trade education/training,331,Production Sectors,302.6597895,302.6597895
2017,LMICs,C01,Project-type interventions,12240,Basic nutrition,122,Health,1370.0333,1370.0333
2017,LMICs,C01,Project-type interventions,12240,Basic nutrition,122,Health,1101.3444,1101.3444
2017,LMICs,C01,Project-type interventions,12240,Basic nutrition,122,Health,36.310876,36.310876
2017,LMICs,C01,Project-type interventions,12240,Basic nutrition,122,Health,458.84454,458.84454
2017,LMICs,C01,Project-type interventions,12240,Basic nutrition,122,Health,518.262902,518.262902
2017,LMICs,C01,Project-type interventions,11182,Educational research,111,Education,154.449116,154.449116
2017,LMICs,C01,Project-type interventions,11220,Primary education,112,Education,114.829054,114.829054
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,1250,1250
2017,LDCs,C01,Project-type interventions,14015,Water resources conservation (including data collection),140,Water Supply and Sanitation,53.7882,53.7882
2017,LDCs,C01,Project-type interventions,14015,Water resources conservation (including data collection),140,Water Supply and Sanitation,60.3727,60.3727
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,31120,Agricultural development,311,Production Sectors,150,150
2017,Part I unallocated by income,C01,Project-type interventions,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,113.543274,113.543274
2017,LDCs,C01,Project-type interventions,31120,Agricultural development,311,Production Sectors,1087.868246,1087.868246
2017,Part I unallocated by income,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,333.34641,333.34641
2017,Part I unallocated by income,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,7.4387124,7.4387124
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11182,Educational research,111,Education,405,405
2017,Other LICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,170.47472,170.47472
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,1415.58184,1415.58184
2017,Part I unallocated by income,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,79.316856,79.316856
2017,Part I unallocated by income,C01,Project-type interventions,14015,Water resources conservation (including data collection),140,Water Supply and Sanitation,110.69115,110.69115
2017,LMICs,C01,Project-type interventions,13010,Population policy and administrative management,130,Health,194.107014,194.107014
2017,Part I unallocated by income,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,54.33885,54.33885
2017,Part I unallocated by income,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,394.7840805,394.7840805
2017,LMICs,D02,Other technical assistance,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,1.941014,1.941014
2017,LMICs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,1400,1400
2017,LMICs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,13.68802,13.68802
2017,LMICs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,0,0
2017,Other LICs,C01,Project-type interventions,13040,STD control including HIV/AIDS,130,Health,129.6124,129.6124
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,223.57161,223.57161
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,836.20746,836.20746
2017,LDCs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,256.8765,256.8765
2017,LDCs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,131.482557,131.482557
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,65.751981,65.751981
2017,LDCs,C01,Project-type interventions,12240,Basic nutrition,122,Health,2.504795,2.504795
2017,Part I unallocated by income,C01,Project-type interventions,31110,Agricultural policy and administrative management,311,Production Sectors,949.86577,949.86577
2017,Part I unallocated by income,C01,Project-type interventions,31110,Agricultural policy and administrative management,311,Production Sectors,1385.5352,1385.5352
2017,LMICs,D01,Donor country personnel,11420,Higher education,114,Education,342.608751,342.608751
2017,LDCs,C01,Project-type interventions,31163,Livestock,311,Production Sectors,373.7673837,373.7673837
2017,LDCs,C01,Project-type interventions,31163,Livestock,311,Production Sectors,10.8952848,10.8952848
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14030,Basic drinking water supply and basic sanitation,140,Water Supply and Sanitation,200,200
2017,Part I unallocated by income,C01,Project-type interventions,23270,Biofuel-fired power plants,232,Economic Infrastructure and Services,3.583124,3.583124
2017,LDCs,D02,Other technical assistance,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,30.1271144,30.1271144
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12261,Health education,122,Health,1566.8064,1566.8064
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12261,Health education,122,Health,1350,1350
2017,LMICs,D02,Other technical assistance,12110,Health policy and administrative management,121,Health,2801.656481,2801.656481
2017,LMICs,C01,Project-type interventions,13030,Family planning,130,Health,686.71881,686.71881
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12261,Health education,122,Health,600,600
2017,Part I unallocated by income,C01,Project-type interventions,12261,Health education,122,Health,299.5327,299.5327
2017,Part I unallocated by income,C01,Project-type interventions,12261,Health education,122,Health,28.334844,28.334844
2017,Part I unallocated by income,C01,Project-type interventions,21020,Road transport,210,Economic Infrastructure and Services,387.646603,387.646603
2017,Part I unallocated by income,C01,Project-type interventions,21020,Road transport,210,Economic Infrastructure and Services,92.859852,92.859852
2017,Other LICs,C01,Project-type interventions,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,,-0.241849
2017,Other LICs,C01,Project-type interventions,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,13.439092,13.439092
2017,Other LICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,23110,Energy policy and administrative management,231,Economic Infrastructure and Services,97.5,97.5
2017,LDCs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,,-1.308164
2017,LDCs,C01,Project-type interventions,12261,Health education,122,Health,397.203247,397.203247
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,692.654235,692.654235
2017,Part I unallocated by income,C01,Project-type interventions,99820,Promotion of development awareness (non-sector allocable),998,Unallocated / Unspecified,21.6330304,21.6330304
2017,Part I unallocated by income,C01,Project-type interventions,99820,Promotion of development awareness (non-sector allocable),998,Unallocated / Unspecified,3.064,3.064
2017,Part I unallocated by income,H01,Development awareness,99820,Promotion of development awareness (non-sector allocable),998,Unallocated / Unspecified,14.4453952,14.4453952
2017,Part I unallocated by income,D02,Other technical assistance,12110,Health policy and administrative management,121,Health,34.2677712,34.2677712
2017,LDCs,D02,Other technical assistance,16010,Social Protection,160,Other Social Infrastructure and Services,1.613425,1.613425
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,96.2588,96.2588
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,24.66705,24.66705
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,592,592
2017,LDCs,C01,Project-type interventions,15130,Legal and judicial development,151,Government and Civil Society,120,120
2017,LDCs,C01,Project-type interventions,15130,Legal and judicial development,151,Government and Civil Society,100,100
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,148,148
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15130,Legal and judicial development,151,Government and Civil Society,259.5,259.5
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,9.788048,9.788048
2017,Part I unallocated by income,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,1470,1470
2017,Part I unallocated by income,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,25.61256,25.61256
2017,Part I unallocated by income,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,5.665428,5.665428
2017,Part I unallocated by income,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,1.2335,1.2335
2017,LDCs,C01,Project-type interventions,24010,Financial policy and administrative management,240,Economic Infrastructure and Services,391.180075,391.180075
2017,Other LICs,B04,Basket funds/pooled funding,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,12.8976785,12.8976785
2017,Part I unallocated by income,D02,Other technical assistance,13030,Family planning,130,Health,21.7931691,21.7931691
2017,LDCs,D02,Other technical assistance,11420,Higher education,114,Education,1.064075,1.064075
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15110,Public sector policy and administrative management,151,Government and Civil Society,164.9384175,164.9384175
2017,LDCs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,59.5623,59.5623
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,360,360
2017,LDCs,C01,Project-type interventions,11120,Education facilities and training,111,Education,10.3483904,10.3483904
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12261,Health education,122,Health,300.05745,300.05745
2017,LDCs,D02,Other technical assistance,12110,Health policy and administrative management,121,Health,2.251371,2.251371
2017,LDCs,C01,Project-type interventions,24010,Financial policy and administrative management,240,Economic Infrastructure and Services,319.7513,319.7513
2017,LDCs,C01,Project-type interventions,24081,Education/training in banking and financial services,240,Economic Infrastructure and Services,2.045378,2.045378
2017,LDCs,C01,Project-type interventions,24010,Financial policy and administrative management,240,Economic Infrastructure and Services,135.7562,135.7562
2017,Other LICs,C01,Project-type interventions,31191,Agricultural services,311,Production Sectors,237.32232,237.32232
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14032,Basic sanitation,140,Water Supply and Sanitation,2469.5283,2469.5283
2017,LDCs,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,573.6255,573.6255
2017,LDCs,C01,Project-type interventions,14031,Basic drinking water supply,140,Water Supply and Sanitation,352.9758,352.9758
2017,LDCs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,73.0532,73.0532
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,3.7503065,3.7503065
2017,LDCs,C01,Project-type interventions,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,1400,1400
2017,LDCs,C01,Project-type interventions,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,742.204772,742.204772
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,25020,Privatisation,250,Economic Infrastructure and Services,560,560
2017,Part I unallocated by income,C01,Project-type interventions,31120,Agricultural development,311,Production Sectors,1.26,1.26
2017,LDCs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,585,585
2017,LDCs,C01,Project-type interventions,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,112.271602,112.271602
2017,LDCs,C01,Project-type interventions,23270,Biofuel-fired power plants,232,Economic Infrastructure and Services,1000,1000
2017,LDCs,C01,Project-type interventions,13030,Family planning,130,Health,80.3388,80.3388
2017,Part I unallocated by income,C01,Project-type interventions,13030,Family planning,130,Health,7.0311,7.0311
2017,UMICs,C01,Project-type interventions,15112,Decentralisation and support to subnational government,151,Government and Civil Society,8,8
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15112,Decentralisation and support to subnational government,151,Government and Civil Society,220,220
2017,Part I unallocated by income,C01,Project-type interventions,52010,Food assistance,520,Commodity and General Programme Assistance,2.5,2.5
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,52010,Food assistance,520,Commodity and General Programme Assistance,0.78892,0.78892
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,150,150
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,80,80
2017,Part I unallocated by income,C01,Project-type interventions,14015,Water resources conservation (including data collection),140,Water Supply and Sanitation,190.6,190.6
2017,Part I unallocated by income,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,112.099586,112.099586
2017,Part I unallocated by income,C01,Project-type interventions,23182,Energy research,231,Economic Infrastructure and Services,982.622677,982.622677
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,100,100
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,100,100
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,210,210
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,160,160
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,36.0625,36.0625
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,35.442057,35.442057
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,751.84839,751.84839
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,46.7223,46.7223
2017,LDCs,C01,Project-type interventions,13030,Family planning,130,Health,26.909799,26.909799
2017,LDCs,C01,Project-type interventions,33110,Trade policy and administrative management,331,Production Sectors,13.995591,13.995591
2017,LMICs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,15.718625,15.718625
2017,LMICs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,0.959314,0.959314
2017,LMICs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,184.4871,184.4871
2017,LMICs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,154.902533,154.902533
2017,LMICs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,68.449113,68.449113
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15110,Public sector policy and administrative management,151,Government and Civil Society,405,405
2017,Part I unallocated by income,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,52.2513,52.2513
2017,LDCs,C01,Project-type interventions,11220,Primary education,112,Education,57.9971,57.9971
2017,LDCs,C01,Project-type interventions,11220,Primary education,112,Education,760.0982,760.0982
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,23182,Energy research,231,Economic Infrastructure and Services,16,16
2017,LMICs,D02,Other technical assistance,43030,Urban development and management,430,Multisector / Cross-Cutting,165.6149925,165.6149925
2017,LMICs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,385.850438,385.850438
2017,LDCs,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,399.41208,399.41208
2017,Part I unallocated by income,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,26.6482,26.6482
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,650.546,650.546
2017,LDCs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,80.575,80.575
2017,LDCs,C01,Project-type interventions,31163,Livestock,311,Production Sectors,26.9536,26.9536
2017,LDCs,C01,Project-type interventions,31163,Livestock,311,Production Sectors,28.0937,28.0937
2017,LDCs,C01,Project-type interventions,31163,Livestock,311,Production Sectors,156.6992,156.6992
2017,LDCs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,294.3686,294.3686
2017,Part I unallocated by income,D02,Other technical assistance,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,0.248664,0.248664
2017,Part I unallocated by income,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,97.803405,97.803405
2017,Part I unallocated by income,C01,Project-type interventions,23310,"Energy generation, non-renewable sources, unspecified",233,Economic Infrastructure and Services,48.901702,48.901702
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14015,Water resources conservation (including data collection),140,Water Supply and Sanitation,96.9964,96.9964
2017,LDCs,C01,Project-type interventions,13030,Family planning,130,Health,102.6089464,102.6089464
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,13030,Family planning,130,Health,130.7132,130.7132
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,314.3829,314.3829
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,8.268233,8.268233
2017,LDCs,C01,Project-type interventions,31130,Agricultural land resources,311,Production Sectors,39.9432,39.9432
2017,LDCs,C01,Project-type interventions,31191,Agricultural services,311,Production Sectors,155.345394,155.345394
2017,LDCs,C01,Project-type interventions,32130,Small and medium-sized enterprises (SME) development,321,Production Sectors,57.027432,57.027432
2017,LDCs,C01,Project-type interventions,31130,Agricultural land resources,311,Production Sectors,96.1183725,96.1183725
2017,Part I unallocated by income,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,20.1265,20.1265
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,34.8,34.8
2017,LDCs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,2156.603566,2156.603566
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72040,Emergency food assistance,720,Humanitarian Aid,500,500
2017,Part I unallocated by income,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,522.9184,522.9184
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,23183,Energy conservation and demand-side efficiency,231,Economic Infrastructure and Services,120,120
2017,Part I unallocated by income,C01,Project-type interventions,13010,Population policy and administrative management,130,Health,2.071546,2.071546
2017,Part I unallocated by income,C01,Project-type interventions,13040,STD control including HIV/AIDS,130,Health,279.4034,279.4034
2017,UMICs,C01,Project-type interventions,21010,Transport policy and administrative management,210,Economic Infrastructure and Services,1719.642859,1719.642859
2017,UMICs,C01,Project-type interventions,74010,,740,Humanitarian Aid,91.677848,91.677848
2017,Part I unallocated by income,D02,Other technical assistance,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,977.497608,977.497608
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,8,8
2017,Part I unallocated by income,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,14.48,14.48
2017,Part I unallocated by income,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,491.198726,491.198726
2017,Part I unallocated by income,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,94.536,94.536
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,43030,Urban development and management,430,Multisector / Cross-Cutting,50,50
2017,Part I unallocated by income,C01,Project-type interventions,43040,Rural development,430,Multisector / Cross-Cutting,42.0290832,42.0290832
2017,Part I unallocated by income,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,70.6098,70.6098
2017,Part I unallocated by income,C01,Project-type interventions,16020,Employment creation,160,Other Social Infrastructure and Services,21.213748,21.213748
2017,LMICs,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,81.420502,81.420502
2017,LMICs,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,356.095272,356.095272
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,43030,Urban development and management,430,Multisector / Cross-Cutting,500,500
2017,LDCs,C01,Project-type interventions,15112,Decentralisation and support to subnational government,151,Government and Civil Society,20,20
2017,LDCs,C01,Project-type interventions,15112,Decentralisation and support to subnational government,151,Government and Civil Society,7.50039,7.50039
2017,LMICs,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,201.179836,201.179836
2017,LMICs,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,2.361607,2.361607
2017,LMICs,D02,Other technical assistance,25010,Business policy and administration,250,Economic Infrastructure and Services,316.7893,316.7893
2017,LMICs,C01,Project-type interventions,11330,Vocational training,113,Education,125.6268,125.6268
2017,LDCs,C01,Project-type interventions,12220,Basic health care,122,Health,75,75
2017,Other LICs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,148.77013,148.77013
2017,LDCs,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,280.61628,280.61628
2017,LDCs,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,93.53877,93.53877
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11230,Basic life skills for adults,112,Education,860,860
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,3800,3800
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,1600,1600
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,300,300
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,1080,1080
2017,LDCs,C01,Project-type interventions,74010,,740,Humanitarian Aid,2.362534,2.362534
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,4400,4400
2017,LMICs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,0.0093,0.0093
2017,Part I unallocated by income,C01,Project-type interventions,16030,Housing policy and administrative management,160,Other Social Infrastructure and Services,350,350
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,20,20
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,52010,Food assistance,520,Commodity and General Programme Assistance,85.430874,85.430874
2017,Part I unallocated by income,C01,Project-type interventions,52010,Food assistance,520,Commodity and General Programme Assistance,117.980745,117.980745
2017,LDCs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,2987.184128,2987.184128
2017,LDCs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,11.892364,11.892364
2017,LDCs,C01,Project-type interventions,23210,"Energy generation, renewable sources - multiple technologies",232,Economic Infrastructure and Services,20.109784,20.109784
2017,Part I unallocated by income,C01,Project-type interventions,11130,Teacher training,111,Education,,-81.7
